,age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
12975,32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
8356,21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
31461,31,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
10928,56,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,25,Mexico,<=50K
908,25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1876,40,United-States,<=50K
22532,46,Private,Prof-school,15,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,>50K
1464,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,1340,40,United-States,<=50K
3634,29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,48,Ireland,<=50K
11873,28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
24760,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
14331,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
15753,29,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22705,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
6237,58,Private,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
21590,35,Private,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,>50K
3395,27,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,El-Salvador,<=50K
7766,28,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
13469,20,Private,11th,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,25,United-States,<=50K
21733,54,Local-gov,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
19357,63,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
15331,24,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
3628,38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,45,United-States,<=50K
8692,27,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,49,United-States,<=50K
15775,64,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,21,United-States,<=50K
18011,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
5891,43,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
27492,52,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30109,27,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
4775,47,Private,9th,5,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,40,El-Salvador,<=50K
27971,24,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
28224,21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,United-States,<=50K
24530,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
411,60,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
26056,26,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19135,44,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,United-States,<=50K
20666,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
17138,65,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
23553,36,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
18425,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
8679,26,Private,Bachelors,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
184,44,Self-emp-inc,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,2258,60,United-States,<=50K
11414,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Puerto-Rico,<=50K
31846,43,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
10462,24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
5816,34,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
20452,43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
27153,45,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28112,30,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,United-States,<=50K
14482,36,Private,Bachelors,13,Divorced,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
7582,43,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Vietnam,>50K
2005,34,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K
19036,53,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,60,United-States,>50K
9119,42,Private,5th-6th,3,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
18733,31,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
9196,21,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
14784,45,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K
11023,38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
13671,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
5515,43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
21805,51,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
11443,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
9699,32,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K
9922,25,Private,Some-college,10,Divorced,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
4952,25,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
19007,46,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
28421,84,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,<=50K
7319,35,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
25169,86,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11966,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
7234,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
14367,69,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,<=50K
26541,38,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
2711,39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,55,United-States,>50K
26220,58,Private,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
8905,22,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,10,Vietnam,<=50K
5605,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K
27863,39,Local-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,>50K
12699,61,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
7607,28,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
5577,18,Private,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,United-States,<=50K
24408,26,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Mexico,<=50K
4433,59,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
29113,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,Columbia,<=50K
22458,40,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
25030,32,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
4225,38,State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,114,0,38,United-States,<=50K
32505,25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
25074,34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24658,20,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K
24629,36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,United-States,<=50K
8666,22,Private,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
10652,31,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
9344,26,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
18126,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
8309,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
1569,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K
695,44,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,>50K
26917,23,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
9099,44,Private,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,40,United-States,<=50K
17397,25,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K
10730,26,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
18056,56,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
18110,33,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
27950,28,Private,10th,6,Never-married,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
14170,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
27484,55,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
17776,38,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
3090,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,United-States,>50K
10657,37,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
21618,26,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
13939,24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K
20031,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K
28230,30,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,29,United-States,<=50K
7603,23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
11476,54,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,Puerto-Rico,<=50K
7615,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,<=50K
1620,52,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,United-States,>50K
25362,27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,8,United-States,<=50K
2344,36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,40,United-States,>50K
32332,34,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
17028,24,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,<=50K
21602,45,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
11242,47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
918,58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,1876,40,United-States,<=50K
16018,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K
6468,35,Private,Assoc-acdm,12,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,24,United-States,<=50K
683,35,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,40,Taiwan,>50K
16237,17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
358,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K
21498,43,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
20900,53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
8270,35,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K
16292,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
17413,26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
24769,19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
8732,24,Private,Some-college,10,Never-married,Sales,Other-relative,Black,Female,0,0,40,United-States,<=50K
3548,40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,United-States,<=50K
25604,43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
3367,19,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4101,0,48,United-States,<=50K
22024,23,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
16128,52,Private,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
26606,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10619,49,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
1036,41,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1740,20,United-States,<=50K
15737,23,Private,10th,6,Never-married,Other-service,Unmarried,White,Male,0,0,60,Mexico,<=50K
15308,30,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
15001,28,Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K
21897,22,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,16,United-States,<=50K
21734,24,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
7955,21,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
16653,31,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
18481,33,Self-emp-not-inc,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,7,United-States,<=50K
18776,38,State-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
26506,28,Private,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Nicaragua,<=50K
12634,37,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Canada,>50K
32495,61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,<=50K
14953,40,Private,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
25264,21,Private,Some-college,10,Never-married,Sales,Own-child,Other,Female,0,0,20,United-States,<=50K
12339,46,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
16982,24,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,36,United-States,<=50K
582,34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,60,United-States,>50K
1474,33,Local-gov,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,1138,40,United-States,<=50K
11945,36,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
4669,24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
12823,52,Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,64,United-States,<=50K
24611,30,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,65,United-States,<=50K
13467,35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
10329,28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,21,United-States,<=50K
11408,44,Federal-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
1375,44,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1504,45,United-States,<=50K
819,29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,30,United-States,>50K
29581,58,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
29297,35,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
11293,35,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
30822,40,Private,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
